#
# $FreeBSD$
#
# Obtained from libiconv-0.13.1
#
0x03	0x0003
0x83398733	0xF452
0x83398734	0xF453
0x83398735	0xF454
0x83398736	0xF455
0x83398737	0xF456
0x83398738	0xF457
0x83398739	0xF458
0x83398830	0xF459
0x83398831	0xF45A
0x83398832	0xF45B
0x83398833	0xF45C
0x83398834	0xF45D
0x83398835	0xF45E
0x83398836	0xF45F
0x83398837	0xF460
0x83398838	0xF461
0x83398839	0xF462
0x83398930	0xF463
0x83398931	0xF464
0x83398932	0xF465
0x83398933	0xF466
0x83398934	0xF467
0x83398935	0xF468
0x83398936	0xF469
0x83398937	0xF46A
0x83398938	0xF46B
0x83398939	0xF46C
0x83398A30	0xF46D
0x83398A31	0xF46E
0x83398A32	0xF46F
0x83398A33	0xF470
0x83398A34	0xF471
0x83398A35	0xF472
0x83398A36	0xF473
0x83398A37	0xF474
0x83398A38	0xF475
0x83398A39	0xF476
0x83398B30	0xF477
0x83398B31	0xF478
0x83398B32	0xF479
0x83398B33	0xF47A
0x83398B34	0xF47B
0x83398B35	0xF47C
0x83398B36	0xF47D
0x83398B37	0xF47E
0x83398B38	0xF47F
0x83398B39	0xF480
0x83398C30	0xF481
0x83398C31	0xF482
0x83398C32	0xF483
0x83398C33	0xF484
0x83398C34	0xF485
0x83398C35	0xF486
0x83398C36	0xF487
0x83398C37	0xF488
0x83398C38	0xF489
0x83398C39	0xF48A
0x83398D30	0xF48B
0x83398D31	0xF48C
0x83398D32	0xF48D
0x83398D33	0xF48E
0x83398D34	0xF48F
0x83398D35	0xF490
0x83398D36	0xF491
0x83398D37	0xF492
0x83398D38	0xF493
0x83398D39	0xF494
0x83398E30	0xF495
0x83398E31	0xF496
0x83398E32	0xF497
0x83398E33	0xF498
0x83398E34	0xF499
0x83398E35	0xF49A
0x83398E36	0xF49B
0x83398E37	0xF49C
0x83398E38	0xF49D
0x83398E39	0xF49E
0x83398F30	0xF49F
0x83398F31	0xF4A0
0x83398F32	0xF4A1
0x83398F33	0xF4A2
0x83398F34	0xF4A3
0x83398F35	0xF4A4
0x83398F36	0xF4A5
0x83398F37	0xF4A6
0x83398F38	0xF4A7
0x83398F39	0xF4A8
0x83399030	0xF4A9
0x83399031	0xF4AA
0x83399032	0xF4AB
0x83399033	0xF4AC
0x83399034	0xF4AD
0x83399035	0xF4AE
0x83399036	0xF4AF
0x83399037	0xF4B0
0x83399038	0xF4B1
0x83399039	0xF4B2
0x83399130	0xF4B3
0x83399131	0xF4B4
0x83399132	0xF4B5
0x83399133	0xF4B6
0x83399134	0xF4B7
0x83399135	0xF4B8
0x83399136	0xF4B9
0x83399137	0xF4BA
0x83399138	0xF4BB
0x83399139	0xF4BC
0x83399230	0xF4BD
0x83399231	0xF4BE
0x83399232	0xF4BF
0x83399233	0xF4C0
0x83399234	0xF4C1
0x83399235	0xF4C2
0x83399236	0xF4C3
0x83399237	0xF4C4
0x83399238	0xF4C5
0x83399239	0xF4C6
0x83399330	0xF4C7
0x83399331	0xF4C8
0x83399332	0xF4C9
0x83399333	0xF4CA
0x83399334	0xF4CB
0x83399335	0xF4CC
0x83399336	0xF4CD
0x83399337	0xF4CE
0x83399338	0xF4CF
0x83399339	0xF4D0
0x83399430	0xF4D1
0x83399431	0xF4D2
0x83399432	0xF4D3
0x83399433	0xF4D4
0x83399434	0xF4D5
0x83399435	0xF4D6
0x83399436	0xF4D7
0x83399437	0xF4D8
0x83399438	0xF4D9
0x83399439	0xF4DA
0x83399530	0xF4DB
0x83399531	0xF4DC
0x83399532	0xF4DD
0x83399533	0xF4DE
0x83399534	0xF4DF
0x83399535	0xF4E0
0x83399536	0xF4E1
0x83399537	0xF4E2
0x83399538	0xF4E3
0x83399539	0xF4E4
0x83399630	0xF4E5
0x83399631	0xF4E6
0x83399632	0xF4E7
0x83399633	0xF4E8
0x83399634	0xF4E9
0x83399635	0xF4EA
0x83399636	0xF4EB
0x83399637	0xF4EC
0x83399638	0xF4ED
0x83399639	0xF4EE
0x83399730	0xF4EF
0x83399731	0xF4F0
0x83399732	0xF4F1
0x83399733	0xF4F2
0x83399734	0xF4F3
0x83399735	0xF4F4
0x83399736	0xF4F5
0x83399737	0xF4F6
0x83399738	0xF4F7
0x83399739	0xF4F8
0x83399830	0xF4F9
0x83399831	0xF4FA
0x83399832	0xF4FB
0x83399833	0xF4FC
0x83399834	0xF4FD
0x83399835	0xF4FE
0x83399836	0xF4FF
0x83399837	0xF500
0x83399838	0xF501
0x83399839	0xF502
0x83399930	0xF503
0x83399931	0xF504
0x83399932	0xF505
0x83399933	0xF506
0x83399934	0xF507
0x83399935	0xF508
0x83399936	0xF509
0x83399937	0xF50A
0x83399938	0xF50B
0x83399939	0xF50C
0x83399A30	0xF50D
0x83399A31	0xF50E
0x83399A32	0xF50F
0x83399A33	0xF510
0x83399A34	0xF511
0x83399A35	0xF512
0x83399A36	0xF513
0x83399A37	0xF514
0x83399A38	0xF515
0x83399A39	0xF516
0x83399B30	0xF517
0x83399B31	0xF518
0x83399B32	0xF519
0x83399B33	0xF51A
0x83399B34	0xF51B
0x83399B35	0xF51C
0x83399B36	0xF51D
0x83399B37	0xF51E
0x83399B38	0xF51F
0x83399B39	0xF520
0x83399C30	0xF521
0x83399C31	0xF522
0x83399C32	0xF523
0x83399C33	0xF524
0x83399C34	0xF525
0x83399C35	0xF526
0x83399C36	0xF527
0x83399C37	0xF528
0x83399C38	0xF529
0x83399C39	0xF52A
0x83399D30	0xF52B
0x83399D31	0xF52C
0x83399D32	0xF52D
0x83399D33	0xF52E
0x83399D34	0xF52F
0x83399D35	0xF530
0x83399D36	0xF531
0x83399D37	0xF532
0x83399D38	0xF533
0x83399D39	0xF534
0x83399E30	0xF535
0x83399E31	0xF536
0x83399E32	0xF537
0x83399E33	0xF538
0x83399E34	0xF539
0x83399E35	0xF53A
0x83399E36	0xF53B
0x83399E37	0xF53C
0x83399E38	0xF53D
0x83399E39	0xF53E
0x83399F30	0xF53F
0x83399F31	0xF540
0x83399F32	0xF541
0x83399F33	0xF542
0x83399F34	0xF543
0x83399F35	0xF544
0x83399F36	0xF545
0x83399F37	0xF546
0x83399F38	0xF547
0x83399F39	0xF548
0x8339A030	0xF549
0x8339A031	0xF54A
0x8339A032	0xF54B
0x8339A033	0xF54C
0x8339A034	0xF54D
0x8339A035	0xF54E
0x8339A036	0xF54F
0x8339A037	0xF550
0x8339A038	0xF551
0x8339A039	0xF552
0x8339A130	0xF553
0x8339A131	0xF554
0x8339A132	0xF555
0x8339A133	0xF556
0x8339A134	0xF557
0x8339A135	0xF558
0x8339A136	0xF559
0x8339A137	0xF55A
0x8339A138	0xF55B
0x8339A139	0xF55C
0x8339A230	0xF55D
0x8339A231	0xF55E
0x8339A232	0xF55F
0x8339A233	0xF560
0x8339A234	0xF561
0x8339A235	0xF562
0x8339A236	0xF563
0x8339A237	0xF564
0x8339A238	0xF565
0x8339A239	0xF566
0x8339A330	0xF567
0x8339A331	0xF568
0x8339A332	0xF569
0x8339A333	0xF56A
0x8339A334	0xF56B
0x8339A335	0xF56C
0x8339A336	0xF56D
0x8339A337	0xF56E
0x8339A338	0xF56F
0x8339A339	0xF570
0x8339A430	0xF571
0x8339A431	0xF572
0x8339A432	0xF573
0x8339A433	0xF574
0x8339A434	0xF575
0x8339A435	0xF576
0x8339A436	0xF577
0x8339A437	0xF578
0x8339A438	0xF579
0x8339A439	0xF57A
0x8339A530	0xF57B
0x8339A531	0xF57C
0x8339A532	0xF57D
0x8339A533	0xF57E
0x8339A534	0xF57F
0x8339A535	0xF580
0x8339A536	0xF581
0x8339A537	0xF582
0x8339A538	0xF583
0x8339A539	0xF584
0x8339A630	0xF585
0x8339A631	0xF586
0x8339A632	0xF587
0x8339A633	0xF588
0x8339A634	0xF589
0x8339A635	0xF58A
0x8339A636	0xF58B
0x8339A637	0xF58C
0x8339A638	0xF58D
0x8339A639	0xF58E
0x8339A730	0xF58F
0x8339A731	0xF590
0x8339A732	0xF591
0x8339A733	0xF592
0x8339A734	0xF593
0x8339A735	0xF594
0x8339A736	0xF595
0x8339A737	0xF596
0x8339A738	0xF597
0x8339A739	0xF598
0x8339A830	0xF599
0x8339A831	0xF59A
0x8339A832	0xF59B
0x8339A833	0xF59C
0x8339A834	0xF59D
0x8339A835	0xF59E
0x8339A836	0xF59F
0x8339A837	0xF5A0
0x8339A838	0xF5A1
0x8339A839	0xF5A2
0x8339A930	0xF5A3
0x8339A931	0xF5A4
0x8339A932	0xF5A5
0x8339A933	0xF5A6
0x8339A934	0xF5A7
0x8339A935	0xF5A8
0x8339A936	0xF5A9
0x8339A937	0xF5AA
0x8339A938	0xF5AB
0x8339A939	0xF5AC
0x8339AA30	0xF5AD
0x8339AA31	0xF5AE
0x8339AA32	0xF5AF
0x8339AA33	0xF5B0
0x8339AA34	0xF5B1
0x8339AA35	0xF5B2
0x8339AA36	0xF5B3
0x8339AA37	0xF5B4
0x8339AA38	0xF5B5
0x8339AA39	0xF5B6
0x8339AB30	0xF5B7
0x8339AB31	0xF5B8
0x8339AB32	0xF5B9
0x8339AB33	0xF5BA
0x8339AB34	0xF5BB
0x8339AB35	0xF5BC
0x8339AB36	0xF5BD
0x8339AB37	0xF5BE
0x8339AB38	0xF5BF
0x8339AB39	0xF5C0
0x8339AC30	0xF5C1
0x8339AC31	0xF5C2
0x8339AC32	0xF5C3
0x8339AC33	0xF5C4
0x8339AC34	0xF5C5
0x8339AC35	0xF5C6
0x8339AC36	0xF5C7
0x8339AC37	0xF5C8
0x8339AC38	0xF5C9
0x8339AC39	0xF5CA
0x8339AD30	0xF5CB
0x8339AD31	0xF5CC
0x8339AD32	0xF5CD
0x8339AD33	0xF5CE
0x8339AD34	0xF5CF
0x8339AD35	0xF5D0
0x8339AD36	0xF5D1
0x8339AD37	0xF5D2
0x8339AD38	0xF5D3
0x8339AD39	0xF5D4
0x8339AE30	0xF5D5
0x8339AE31	0xF5D6
0x8339AE32	0xF5D7
0x8339AE33	0xF5D8
0x8339AE34	0xF5D9
0x8339AE35	0xF5DA
0x8339AE36	0xF5DB
0x8339AE37	0xF5DC
0x8339AE38	0xF5DD
0x8339AE39	0xF5DE
0x8339AF30	0xF5DF
0x8339AF31	0xF5E0
0x8339AF32	0xF5E1
0x8339AF33	0xF5E2
0x8339AF34	0xF5E3
0x8339AF35	0xF5E4
0x8339AF36	0xF5E5
0x8339AF37	0xF5E6
0x8339AF38	0xF5E7
0x8339AF39	0xF5E8
0x8339B030	0xF5E9
0x8339B031	0xF5EA
0x8339B032	0xF5EB
0x8339B033	0xF5EC
0x8339B034	0xF5ED
0x8339B035	0xF5EE
0x8339B036	0xF5EF
0x8339B037	0xF5F0
0x8339B038	0xF5F1
0x8339B039	0xF5F2
0x8339B130	0xF5F3
0x8339B131	0xF5F4
0x8339B132	0xF5F5
0x8339B133	0xF5F6
0x8339B134	0xF5F7
0x8339B135	0xF5F8
0x8339B136	0xF5F9
0x8339B137	0xF5FA
0x8339B138	0xF5FB
0x8339B139	0xF5FC
0x8339B230	0xF5FD
0x8339B231	0xF5FE
0x8339B232	0xF5FF
0x8339B233	0xF600
0x8339B234	0xF601
0x8339B235	0xF602
0x8339B236	0xF603
0x8339B237	0xF604
0x8339B238	0xF605
0x8339B239	0xF606
0x8339B330	0xF607
0x8339B331	0xF608
0x8339B332	0xF609
0x8339B333	0xF60A
0x8339B334	0xF60B
0x8339B335	0xF60C
0x8339B336	0xF60D
0x8339B337	0xF60E
0x8339B338	0xF60F
0x8339B339	0xF610
0x8339B430	0xF611
0x8339B431	0xF612
0x8339B432	0xF613
0x8339B433	0xF614
0x8339B434	0xF615
0x8339B435	0xF616
0x8339B436	0xF617
0x8339B437	0xF618
0x8339B438	0xF619
0x8339B439	0xF61A
0x8339B530	0xF61B
0x8339B531	0xF61C
0x8339B532	0xF61D
0x8339B533	0xF61E
0x8339B534	0xF61F
0x8339B535	0xF620
0x8339B536	0xF621
0x8339B537	0xF622
0x8339B538	0xF623
0x8339B539	0xF624
0x8339B630	0xF625
0x8339B631	0xF626
0x8339B632	0xF627
0x8339B633	0xF628
0x8339B634	0xF629
0x8339B635	0xF62A
0x8339B636	0xF62B
0x8339B637	0xF62C
0x8339B638	0xF62D
0x8339B639	0xF62E
0x8339B730	0xF62F
0x8339B731	0xF630
0x8339B732	0xF631
0x8339B733	0xF632
0x8339B734	0xF633
0x8339B735	0xF634
0x8339B736	0xF635
0x8339B737	0xF636
0x8339B738	0xF637
0x8339B739	0xF638
0x8339B830	0xF639
0x8339B831	0xF63A
0x8339B832	0xF63B
0x8339B833	0xF63C
0x8339B834	0xF63D
0x8339B835	0xF63E
0x8339B836	0xF63F
0x8339B837	0xF640
0x8339B838	0xF641
0x8339B839	0xF642
0x8339B930	0xF643
0x8339B931	0xF644
0x8339B932	0xF645
0x8339B933	0xF646
0x8339B934	0xF647
0x8339B935	0xF648
0x8339B936	0xF649
0x8339B937	0xF64A
0x8339B938	0xF64B
0x8339B939	0xF64C
0x8339BA30	0xF64D
0x8339BA31	0xF64E
0x8339BA32	0xF64F
0x8339BA33	0xF650
0x8339BA34	0xF651
0x8339BA35	0xF652
0x8339BA36	0xF653
0x8339BA37	0xF654
0x8339BA38	0xF655
0x8339BA39	0xF656
0x8339BB30	0xF657
0x8339BB31	0xF658
0x8339BB32	0xF659
0x8339BB33	0xF65A
0x8339BB34	0xF65B
0x8339BB35	0xF65C
0x8339BB36	0xF65D
0x8339BB37	0xF65E
0x8339BB38	0xF65F
0x8339BB39	0xF660
0x8339BC30	0xF661
0x8339BC31	0xF662
0x8339BC32	0xF663
0x8339BC33	0xF664
0x8339BC34	0xF665
0x8339BC35	0xF666
0x8339BC36	0xF667
0x8339BC37	0xF668
0x8339BC38	0xF669
0x8339BC39	0xF66A
0x8339BD30	0xF66B
0x8339BD31	0xF66C
0x8339BD32	0xF66D
0x8339BD33	0xF66E
0x8339BD34	0xF66F
0x8339BD35	0xF670
0x8339BD36	0xF671
0x8339BD37	0xF672
0x8339BD38	0xF673
0x8339BD39	0xF674
0x8339BE30	0xF675
0x8339BE31	0xF676
0x8339BE32	0xF677
0x8339BE33	0xF678
0x8339BE34	0xF679
0x8339BE35	0xF67A
0x8339BE36	0xF67B
0x8339BE37	0xF67C
0x8339BE38	0xF67D
0x8339BE39	0xF67E
0x8339BF30	0xF67F
0x8339BF31	0xF680
0x8339BF32	0xF681
0x8339BF33	0xF682
0x8339BF34	0xF683
0x8339BF35	0xF684
0x8339BF36	0xF685
0x8339BF37	0xF686
0x8339BF38	0xF687
0x8339BF39	0xF688
0x8339C030	0xF689
0x8339C031	0xF68A
0x8339C032	0xF68B
0x8339C033	0xF68C
0x8339C034	0xF68D
0x8339C035	0xF68E
0x8339C036	0xF68F
0x8339C037	0xF690
0x8339C038	0xF691
0x8339C039	0xF692
0x8339C130	0xF693
0x8339C131	0xF694
0x8339C132	0xF695
0x8339C133	0xF696
0x8339C134	0xF697
0x8339C135	0xF698
0x8339C136	0xF699
0x8339C137	0xF69A
0x8339C138	0xF69B
0x8339C139	0xF69C
0x8339C230	0xF69D
0x8339C231	0xF69E
0x8339C232	0xF69F
0x8339C233	0xF6A0
0x8339C234	0xF6A1
0x8339C235	0xF6A2
0x8339C236	0xF6A3
0x8339C237	0xF6A4
0x8339C238	0xF6A5
0x8339C239	0xF6A6
0x8339C330	0xF6A7
0x8339C331	0xF6A8
0x8339C332	0xF6A9
0x8339C333	0xF6AA
0x8339C334	0xF6AB
0x8339C335	0xF6AC
0x8339C336	0xF6AD
0x8339C337	0xF6AE
0x8339C338	0xF6AF
0x8339C339	0xF6B0
0x8339C430	0xF6B1
0x8339C431	0xF6B2
0x8339C432	0xF6B3
0x8339C433	0xF6B4
0x8339C434	0xF6B5
0x8339C435	0xF6B6
0x8339C436	0xF6B7
0x8339C437	0xF6B8
0x8339C438	0xF6B9
0x8339C439	0xF6BA
0x8339C530	0xF6BB
0x8339C531	0xF6BC
0x8339C532	0xF6BD
0x8339C533	0xF6BE
0x8339C534	0xF6BF
0x8339C535	0xF6C0
0x8339C536	0xF6C1
0x8339C537	0xF6C2
0x8339C538	0xF6C3
0x8339C539	0xF6C4
0x8339C630	0xF6C5
0x8339C631	0xF6C6
0x8339C632	0xF6C7
0x8339C633	0xF6C8
0x8339C634	0xF6C9
0x8339C635	0xF6CA
0x8339C636	0xF6CB
0x8339C637	0xF6CC
0x8339C638	0xF6CD
0x8339C639	0xF6CE
0x8339C730	0xF6CF
0x8339C731	0xF6D0
0x8339C732	0xF6D1
0x8339C733	0xF6D2
0x8339C734	0xF6D3
0x8339C735	0xF6D4
0x8339C736	0xF6D5
0x8339C737	0xF6D6
0x8339C738	0xF6D7
0x8339C739	0xF6D8
0x8339C830	0xF6D9
0x8339C831	0xF6DA
0x8339C832	0xF6DB
0x8339C833	0xF6DC
0x8339C834	0xF6DD
0x8339C835	0xF6DE
0x8339C836	0xF6DF
0x8339C837	0xF6E0
0x8339C838	0xF6E1
0x8339C839	0xF6E2
0x8339C930	0xF6E3
0x8339C931	0xF6E4
0x8339C932	0xF6E5
0x8339C933	0xF6E6
0x8339C934	0xF6E7
0x8339C935	0xF6E8
0x8339C936	0xF6E9
0x8339C937	0xF6EA
0x8339C938	0xF6EB
0x8339C939	0xF6EC
0x8339CA30	0xF6ED
0x8339CA31	0xF6EE
0x8339CA32	0xF6EF
0x8339CA33	0xF6F0
0x8339CA34	0xF6F1
0x8339CA35	0xF6F2
0x8339CA36	0xF6F3
0x8339CA37	0xF6F4
0x8339CA38	0xF6F5
0x8339CA39	0xF6F6
0x8339CB30	0xF6F7
0x8339CB31	0xF6F8
0x8339CB32	0xF6F9
0x8339CB33	0xF6FA
0x8339CB34	0xF6FB
0x8339CB35	0xF6FC
0x8339CB36	0xF6FD
0x8339CB37	0xF6FE
0x8339CB38	0xF6FF
0x8339CB39	0xF700
0x8339CC30	0xF701
0x8339CC31	0xF702
0x8339CC32	0xF703
0x8339CC33	0xF704
0x8339CC34	0xF705
0x8339CC35	0xF706
0x8339CC36	0xF707
0x8339CC37	0xF708
0x8339CC38	0xF709
0x8339CC39	0xF70A
0x8339CD30	0xF70B
0x8339CD31	0xF70C
0x8339CD32	0xF70D
0x8339CD33	0xF70E
0x8339CD34	0xF70F
0x8339CD35	0xF710
0x8339CD36	0xF711
0x8339CD37	0xF712
0x8339CD38	0xF713
0x8339CD39	0xF714
0x8339CE30	0xF715
0x8339CE31	0xF716
0x8339CE32	0xF717
0x8339CE33	0xF718
0x8339CE34	0xF719
0x8339CE35	0xF71A
0x8339CE36	0xF71B
0x8339CE37	0xF71C
0x8339CE38	0xF71D
0x8339CE39	0xF71E
0x8339CF30	0xF71F
0x8339CF31	0xF720
0x8339CF32	0xF721
0x8339CF33	0xF722
0x8339CF34	0xF723
0x8339CF35	0xF724
0x8339CF36	0xF725
0x8339CF37	0xF726
0x8339CF38	0xF727
0x8339CF39	0xF728
0x8339D030	0xF729
0x8339D031	0xF72A
0x8339D032	0xF72B
0x8339D033	0xF72C
0x8339D034	0xF72D
0x8339D035	0xF72E
0x8339D036	0xF72F
0x8339D037	0xF730
0x8339D038	0xF731
0x8339D039	0xF732
0x8339D130	0xF733
0x8339D131	0xF734
0x8339D132	0xF735
0x8339D133	0xF736
0x8339D134	0xF737
0x8339D135	0xF738
0x8339D136	0xF739
0x8339D137	0xF73A
0x8339D138	0xF73B
0x8339D139	0xF73C
0x8339D230	0xF73D
0x8339D231	0xF73E
0x8339D232	0xF73F
0x8339D233	0xF740
0x8339D234	0xF741
0x8339D235	0xF742
0x8339D236	0xF743
0x8339D237	0xF744
0x8339D238	0xF745
0x8339D239	0xF746
0x8339D330	0xF747
0x8339D331	0xF748
0x8339D332	0xF749
0x8339D333	0xF74A
0x8339D334	0xF74B
0x8339D335	0xF74C
0x8339D336	0xF74D
0x8339D337	0xF74E
0x8339D338	0xF74F
0x8339D339	0xF750
0x8339D430	0xF751
0x8339D431	0xF752
0x8339D432	0xF753
0x8339D433	0xF754
0x8339D434	0xF755
0x8339D435	0xF756
0x8339D436	0xF757
0x8339D437	0xF758
0x8339D438	0xF759
0x8339D439	0xF75A
0x8339D530	0xF75B
0x8339D531	0xF75C
0x8339D532	0xF75D
0x8339D533	0xF75E
0x8339D534	0xF75F
0x8339D535	0xF760
0x8339D536	0xF761
0x8339D537	0xF762
0x8339D538	0xF763
0x8339D539	0xF764
0x8339D630	0xF765
0x8339D631	0xF766
0x8339D632	0xF767
0x8339D633	0xF768
0x8339D634	0xF769
0x8339D635	0xF76A
0x8339D636	0xF76B
0x8339D637	0xF76C
0x8339D638	0xF76D
0x8339D639	0xF76E
0x8339D730	0xF76F
0x8339D731	0xF770
0x8339D732	0xF771
0x8339D733	0xF772
0x8339D734	0xF773
0x8339D735	0xF774
0x8339D736	0xF775
0x8339D737	0xF776
0x8339D738	0xF777
0x8339D739	0xF778
0x8339D830	0xF779
0x8339D831	0xF77A
0x8339D832	0xF77B
0x8339D833	0xF77C
0x8339D834	0xF77D
0x8339D835	0xF77E
0x8339D836	0xF77F
0x8339D837	0xF780
0x8339D838	0xF781
0x8339D839	0xF782
0x8339D930	0xF783
0x8339D931	0xF784
0x8339D932	0xF785
0x8339D933	0xF786
0x8339D934	0xF787
0x8339D935	0xF788
0x8339D936	0xF789
0x8339D937	0xF78A
0x8339D938	0xF78B
0x8339D939	0xF78C
0x8339DA30	0xF78D
0x8339DA31	0xF78E
0x8339DA32	0xF78F
0x8339DA33	0xF790
0x8339DA34	0xF791
0x8339DA35	0xF792
0x8339DA36	0xF793
0x8339DA37	0xF794
0x8339DA38	0xF795
0x8339DA39	0xF796
0x8339DB30	0xF797
0x8339DB31	0xF798
0x8339DB32	0xF799
0x8339DB33	0xF79A
0x8339DB34	0xF79B
0x8339DB35	0xF79C
0x8339DB36	0xF79D
0x8339DB37	0xF79E
0x8339DB38	0xF79F
0x8339DB39	0xF7A0
0x8339DC30	0xF7A1
0x8339DC31	0xF7A2
0x8339DC32	0xF7A3
0x8339DC33	0xF7A4
0x8339DC34	0xF7A5
0x8339DC35	0xF7A6
0x8339DC36	0xF7A7
0x8339DC37	0xF7A8
0x8339DC38	0xF7A9
0x8339DC39	0xF7AA
0x8339DD30	0xF7AB
0x8339DD31	0xF7AC
0x8339DD32	0xF7AD
0x8339DD33	0xF7AE
0x8339DD34	0xF7AF
0x8339DD35	0xF7B0
0x8339DD36	0xF7B1
0x8339DD37	0xF7B2
0x8339DD38	0xF7B3
0x8339DD39	0xF7B4
0x8339DE30	0xF7B5
0x8339DE31	0xF7B6
0x8339DE32	0xF7B7
0x8339DE33	0xF7B8
0x8339DE34	0xF7B9
0x8339DE35	0xF7BA
0x8339DE36	0xF7BB
0x8339DE37	0xF7BC
0x8339DE38	0xF7BD
0x8339DE39	0xF7BE
0x8339DF30	0xF7BF
0x8339DF31	0xF7C0
0x8339DF32	0xF7C1
0x8339DF33	0xF7C2
0x8339DF34	0xF7C3
0x8339DF35	0xF7C4
0x8339DF36	0xF7C5
0x8339DF37	0xF7C6
0x8339DF38	0xF7C7
0x8339DF39	0xF7C8
0x8339E030	0xF7C9
0x8339E031	0xF7CA
0x8339E032	0xF7CB
0x8339E033	0xF7CC
0x8339E034	0xF7CD
0x8339E035	0xF7CE
0x8339E036	0xF7CF
0x8339E037	0xF7D0
0x8339E038	0xF7D1
0x8339E039	0xF7D2
0x8339E130	0xF7D3
0x8339E131	0xF7D4
0x8339E132	0xF7D5
0x8339E133	0xF7D6
0x8339E134	0xF7D7
0x8339E135	0xF7D8
0x8339E136	0xF7D9
0x8339E137	0xF7DA
0x8339E138	0xF7DB
0x8339E139	0xF7DC
0x8339E230	0xF7DD
0x8339E231	0xF7DE
0x8339E232	0xF7DF
0x8339E233	0xF7E0
0x8339E234	0xF7E1
0x8339E235	0xF7E2
0x8339E236	0xF7E3
0x8339E237	0xF7E4
0x8339E238	0xF7E5
0x8339E239	0xF7E6
0x8339E330	0xF7E7
0x8339E331	0xF7E8
0x8339E332	0xF7E9
0x8339E333	0xF7EA
0x8339E334	0xF7EB
0x8339E335	0xF7EC
0x8339E336	0xF7ED
0x8339E337	0xF7EE
0x8339E338	0xF7EF
0x8339E339	0xF7F0
0x8339E430	0xF7F1
0x8339E431	0xF7F2
0x8339E432	0xF7F3
0x8339E433	0xF7F4
0x8339E434	0xF7F5
0x8339E435	0xF7F6
0x8339E436	0xF7F7
0x8339E437	0xF7F8
0x8339E438	0xF7F9
0x8339E439	0xF7FA
0x8339E530	0xF7FB
0x8339E531	0xF7FC
0x8339E532	0xF7FD
0x8339E533	0xF7FE
0x8339E534	0xF7FF
0x8339E535	0xF800
0x8339E536	0xF801
0x8339E537	0xF802
0x8339E538	0xF803
0x8339E539	0xF804
0x8339E630	0xF805
0x8339E631	0xF806
0x8339E632	0xF807
0x8339E633	0xF808
0x8339E634	0xF809
0x8339E635	0xF80A
0x8339E636	0xF80B
0x8339E637	0xF80C
0x8339E638	0xF80D
0x8339E639	0xF80E
0x8339E730	0xF80F
0x8339E731	0xF810
0x8339E732	0xF811
0x8339E733	0xF812
0x8339E734	0xF813
0x8339E735	0xF814
0x8339E736	0xF815
0x8339E737	0xF816
0x8339E738	0xF817
0x8339E739	0xF818
0x8339E830	0xF819
0x8339E831	0xF81A
0x8339E832	0xF81B
0x8339E833	0xF81C
0x8339E834	0xF81D
0x8339E835	0xF81E
0x8339E836	0xF81F
0x8339E837	0xF820
0x8339E838	0xF821
0x8339E839	0xF822
0x8339E930	0xF823
0x8339E931	0xF824
0x8339E932	0xF825
0x8339E933	0xF826
0x8339E934	0xF827
0x8339E935	0xF828
0x8339E936	0xF829
0x8339E937	0xF82A
0x8339E938	0xF82B
0x8339E939	0xF82C
0x8339EA30	0xF82D
0x8339EA31	0xF82E
0x8339EA32	0xF82F
0x8339EA33	0xF830
0x8339EA34	0xF831
0x8339EA35	0xF832
0x8339EA36	0xF833
0x8339EA37	0xF834
0x8339EA38	0xF835
0x8339EA39	0xF836
0x8339EB30	0xF837
0x8339EB31	0xF838
0x8339EB32	0xF839
0x8339EB33	0xF83A
0x8339EB34	0xF83B
0x8339EB35	0xF83C
0x8339EB36	0xF83D
0x8339EB37	0xF83E
0x8339EB38	0xF83F
0x8339EB39	0xF840
0x8339EC30	0xF841
0x8339EC31	0xF842
0x8339EC32	0xF843
0x8339EC33	0xF844
0x8339EC34	0xF845
0x8339EC35	0xF846
0x8339EC36	0xF847
0x8339EC37	0xF848
0x8339EC38	0xF849
0x8339EC39	0xF84A
0x8339ED30	0xF84B
0x8339ED31	0xF84C
0x8339ED32	0xF84D
0x8339ED33	0xF84E
0x8339ED34	0xF84F
0x8339ED35	0xF850
0x8339ED36	0xF851
0x8339ED37	0xF852
0x8339ED38	0xF853
0x8339ED39	0xF854
0x8339EE30	0xF855
0x8339EE31	0xF856
0x8339EE32	0xF857
0x8339EE33	0xF858
0x8339EE34	0xF859
0x8339EE35	0xF85A
0x8339EE36	0xF85B
0x8339EE37	0xF85C
0x8339EE38	0xF85D
0x8339EE39	0xF85E
0x8339EF30	0xF85F
0x8339EF31	0xF860
0x8339EF32	0xF861
0x8339EF33	0xF862
0x8339EF34	0xF863
0x8339EF35	0xF864
0x8339EF36	0xF865
0x8339EF37	0xF866
0x8339EF38	0xF867
0x8339EF39	0xF868
0x8339F030	0xF869
0x8339F031	0xF86A
0x8339F032	0xF86B
0x8339F033	0xF86C
0x8339F034	0xF86D
0x8339F035	0xF86E
0x8339F036	0xF86F
0x8339F037	0xF870
0x8339F038	0xF871
0x8339F039	0xF872
0x8339F130	0xF873
0x8339F131	0xF874
0x8339F132	0xF875
0x8339F133	0xF876
0x8339F134	0xF877
0x8339F135	0xF878
